tradeNo,subTradeNo,shopCode
1102634848885593156,1102634848885593156,AntaTBOB
1120939905258036385,1120939905258036385,AntaTBOB
1103176960233871723,1103176960233871723,AntaTBOB
1111315394929707273,1111315394929707273,AntaTBOB
1119527425709786245,1119527425709786245,AntaTBOB
1121470721562552651,1121470721562552651,AntaTBOB
608252076496452504,608252076496452504,AntaTBOB
1116022371690657959,1116022371691657959,AntaTBOB
1116022371690657959,1116022371692657959,AntaTBOB
1121682978248677620,1121682978248677620,AntaTBOB
595462566574860896,595462566574860896,AntaTBOB
1121686531154965181,1121686531154965181,AntaTBOB
590582758938889599,590582758938889599,AntaTBOB
608248974787246502,608248974787246502,AntaTBOB
1101632867819445916,1101632867819445916,AntaTBOB
1106470850978235115,1106470850979235115,AntaTBOB
1106470850978235115,1106470850980235115,AntaTBOB
1106470850978235115,1106470850981235115,AntaTBOB
1106470850978235115,1106470850982235115,AntaTBOB
1106470850978235115,1106470850983235115,AntaTBOB
1104956291904341024,1104956291904341024,AntaTBOB
1129434849732857051,1129434849732857051,AntaTBOB
608649325603340403,608649325603340403,AntaTBOB
1092972387568489537,1092972387570489537,AntaTBOB
1113041569185317479,1113041569185317479,AntaTBOB
1107538051036537723,1107538051037537723,AntaTBOB
1107538051036537723,1107538051038537723,AntaTBOB
608535598590220405,608535598590220405,AntaTBOB
1123452385821030843,1123452385821030843,AntaTBOB
1115298947159712742,1115298947159712742,AntaTBOB
1107126241907314468,1107126241907314468,AntaTBOB
1115068064866665955,1115068064866665955,AntaTBOB
599244486078883394,599244486078883394,AntaTBOB
1101363648639539520,1101363648639539520,AntaTBOB
1101230529444922242,1101230529444922242,AntaTBOB
1110376800169338378,1110376800169338378,AntaTBOB
1110409984072099157,1110409984072099157,AntaTBOB
1120637153474785643,1120637153474785643,AntaTBOB
608394253369165103,608394253369165103,AntaTBOB
981065539902633827,981065539903633827,AntaTBOB
1109350338134867293,1109350338134867293,AntaTBOB
1113293026184198571,1113293026184198571,AntaTBOB
1106823520026229540,1106823520026229540,AntaTBOB
1117081858781570315,1117081858781570315,AntaTBOB
1110891457487028227,1110891457487028227,AntaTBOB
599571110113979097,599571110115979097,AntaTBOB
1115281312107461582,1115281312108461582,AntaTBOB
1115281312107461582,1115281312109461582,AntaTBOB
1121765283509100383,1121765283509100383,AntaTBOB
1127261315728603392,1127261315728603392,AntaTBOB
1110798433109553367,1110798433109553367,AntaTBOB
1123221955227165717,1123221955227165717,AntaTBOB
1117330209820749224,1117330209820749224,AntaTBOB
1104526914191318910,1104526914191318910,AntaTBOB
1104931425457325683,1104931425458325683,AntaTBOB
1104931425457325683,1104931425459325683,AntaTBOB
1106377858006515177,1106377858006515177,AntaTBOB
1114296033058731275,1114296033058731275,AntaTBOB
1104899875838456438,1104899875838456438,AntaTBOB
1104738883149427350,1104738883149427350,AntaTBOB
1106872289580341107,1106872289580341107,AntaTBOB
1104461728469810823,1104461728469810823,AntaTBOB
599611910541472594,599611910541472594,AntaTBOB
1106341731614616832,1106341731615616832,AntaTBOB
1106341731614616832,1106341731616616832,AntaTBOB
1113556929234102431,1113556929234102431,AntaTBOB
598788710548011894,598788710548011894,AntaTBOB
1114586272114156676,1114586272115156676,AntaTBOB
1114586272114156676,1114586272116156676,AntaTBOB
1104676930337334578,1104676930337334578,AntaTBOB
1112305793682378683,1112305793682378683,AntaTBOB
1115540064571672163,1115540064572672163,AntaTBOB
1115540064571672163,1115540064573672163,AntaTBOB
1119416384395559652,1119416384395559652,AntaTBOB
599403045854331695,599403045854331695,AntaTBOB
598703781754841195,598703781754841195,AntaTBOB
599215879253083699,599215879253083699,AntaTBOB
1113074656814414139,1113074656814414139,AntaTBOB
1121860034910849771,1121860034911849771,AntaTBOB
1114270114510716817,1114270114511716817,AntaTBOB
1114270114510716817,1114270114512716817,AntaTBOB
607847919042897505,607847919042897505,AntaTBOB
1125406081263024725,1125406081263024725,AntaTBOB
1105188195654174731,1105188195654174731,AntaTBOB
1122546880111645715,1122546880111645715,AntaTBOB
1105880385872459470,1105880385872459470,AntaTBOB
1106468738352140416,1106468738352140416,AntaTBOB
1106054946745094436,1106054946745094436,AntaTBOB
900317952682241768,900317952683241768,AntaTBOB
900317952682241768,900317952684241768,AntaTBOB
900317952682241768,900317952685241768,AntaTBOB
1107527171494340124,1107527171494340124,AntaTBOB
1115625986445557418,1115625986445557418,AntaTBOB
1127323553322650439,1127323553322650439,AntaTBOB
1103837378082260840,1103837378082260840,AntaTBOB
608586767914895600,608586767914895600,AntaTBOB
1102812930560707024,1102812930560707024,AntaTBOB
1107934881797388931,1107934881797388931,AntaTBOB
1096124033453859524,1096124033453859524,AntaTBOB
1104790915574226782,1104790915574226782,AntaTBOB
1117984866616787636,1117984866616787636,AntaTBOB
1121620897903530282,1121620897904530282,AntaTBOB
1121620897903530282,1121620897905530282,AntaTBOB
599695652366680896,599695652366680896,AntaTBOB
599225959277844998,599225959277844998,AntaTBOB
1116179168853565747,1116179168853565747,AntaTBOB
599542405769345797,599542405769345797,AntaTBOB
1129478466437908936,1129478466437908936,AntaTBOB
1100605889412851614,1100605889412851614,AntaTBOB
1106167330432710230,1106167330432710230,AntaTBOB
1094232258578219352,1094232258579219352,AntaTBOB
1094232258578219352,1094232258580219352,AntaTBOB
1094232258578219352,1094232258581219352,AntaTBOB
1094232258578219352,1094232258582219352,AntaTBOB
1117688801483970420,1117688801483970420,AntaTBOB
1117284835629270983,1117284835629270983,AntaTBOB
1111108835213378453,1111108835213378453,AntaTBOB
1111778208279035941,1111778208281035941,AntaTBOB
1118998721209208074,1118998721209208074,AntaTBOB
1105948291004496853,1105948291005496853,AntaTBOB
1105948291004496853,1105948291006496853,AntaTBOB
1109318018993038974,1109318018994038974,AntaTBOB
1109318018993038974,1109318018995038974,AntaTBOB
1105576608369860391,1105576608369860391,AntaTBOB
1121966563648532062,1121966563649532062,AntaTBOB
1121966563648532062,1121966563650532062,AntaTBOB
1128411971668491332,1128411971668491332,AntaTBOB
1105096289307616651,1105096289307616651,AntaTBOB
1103358272307255024,1103358272308255024,AntaTBOB
1103358272307255024,1103358272309255024,AntaTBOB
1110363616946712551,1110363616946712551,AntaTBOB
1121982464116766063,1121982464116766063,AntaTBOB
1101192706932162456,1101192706932162456,AntaTBOB
1104884547800986913,1104884547800986913,AntaTBOB
1107038081017028919,1107038081017028919,AntaTBOB
608698863388203602,608698863388203602,AntaTBOB
1106138979278753449,1106138979278753449,AntaTBOB
1106178530814234034,1106178530814234034,AntaTBOB
1108539491367745846,1108539491367745846,AntaTBOB
1107392930480388191,1107392930481388191,AntaTBOB
1107392930480388191,1107392930482388191,AntaTBOB
1107392930480388191,1107392930483388191,AntaTBOB
1107392930480388191,1107392930484388191,AntaTBOB
1104676257650196773,1104676257650196773,AntaTBOB
1106521283395871778,1106521283395871778,AntaTBOB
608778958155039904,608778958155039904,AntaTBOB
1105200545223848754,1105200545223848754,AntaTBOB
1118629632037109748,1118629632037109748,AntaTBOB
598708292091917298,598708292091917298,AntaTBOB
1098730147874793619,1098730147874793619,AntaTBOB
1102362307991621447,1102362307992621447,AntaTBOB
1102362307991621447,1102362307993621447,AntaTBOB
1102362307991621447,1102362307994621447,AntaTBOB
1123826210674132714,1123826210674132714,AntaTBOB
1112677059802328325,1112677059802328325,AntaTBOB
598852646057774998,598852646057774998,AntaTBOB
1126200928588716790,1126200928588716790,AntaTBOB
1110802465173528256,1110802465173528256,AntaTBOB
1115842690676613276,1115842690676613276,AntaTBOB
1103681187820603478,1103681187820603478,AntaTBOB
1119246208098045833,1119246208098045833,AntaTBOB
1115562464329846546,1115562464330846546,AntaTBOB
1106480226594430608,1106480226596430608,AntaTBOB
1079752865813915980,1079752865813915980,AntaTBOB
1100671264950592147,1100671264950592147,AntaTBOB
1123518368048734162,1123518368048734162,AntaTBOB
1131601475419400163,1131601475419400163,AntaTBOB
1107528322582837374,1107528322582837374,AntaTBOB
1112162432487071158,1112162432487071158,AntaTBOB
1127391715074404681,1127391715074404681,AntaTBOB
1106073921829970132,1106073921829970132,AntaTBOB
1105304899189093064,1105304899189093064,AntaTBOB
1123019683506687891,1123019683506687891,AntaTBOB
1116428579767722638,1116428579769722638,AntaTBOB
1118510211000497174,1118510211000497174,AntaTBOB
1103444835052038955,1103444835054038955,AntaTBOB
1107488610997727834,1107488610999727834,AntaTBOB
1107488610997727834,1107676995001727834,AntaTBOB
1118912259008677174,1118912259008677174,AntaTBOB
599315559331170494,599315559332170494,AntaTBOB
599315559331170494,599315559333170494,AntaTBOB
1103621827156683612,1103621827156683612,AntaTBOB
1110260864294398466,1110260864294398466,AntaTBOB
1108882016556702517,1108882016556702517,AntaTBOB
607682252054367904,607682252055367904,AntaTBOB
607682252054367904,607682252056367904,AntaTBOB
607682252054367904,607682252057367904,AntaTBOB
607682252054367904,607682252058367904,AntaTBOB
607682252054367904,607682252059367904,AntaTBOB
1111018305781037170,1111018305781037170,AntaTBOB
1110898114071024887,1110898114071024887,AntaTBOB
1122507682090553871,1122507682090553871,AntaTBOB
1104985985238712263,1104985985238712263,AntaTBOB
599206695803677499,599206695803677499,AntaTBOB
1104197474771960845,1104197474771960845,AntaTBOB
1102644387876752710,1102644387876752710,AntaTBOB
1121243777569701739,1121243777569701739,AntaTBOB
1110872962725535450,1110872962725535450,AntaTBOB
1110816417177445524,1110816417178445524,AntaTBOB
1110816417177445524,1110816417181445524,AntaTBOB
1108039362403005742,1108039362403005742,AntaTBOB
1113478914784164563,1113478914784164563,AntaTBOB
1104862979309433743,1104862979309433743,AntaTBOB
1118431265297979569,1118431265298979569,AntaTBOB
1118431265297979569,1118431265299979569,AntaTBOB
1118889408760416440,1118889408760416440,AntaTBOB
607917519124491805,607917519125491805,AntaTBOB
607917519124491805,607917519126491805,AntaTBOB
607917519124491805,607917519127491805,AntaTBOB
1114839266563141837,1114839266564141837,AntaTBOB
1114839266563141837,1114839266565141837,AntaTBOB
1105468320739259675,1105468320740259675,AntaTBOB
1105468320739259675,1105468320742259675,AntaTBOB
1105468320739259675,1105468320743259675,AntaTBOB
1105468320739259675,1105468320744259675,AntaTBOB
1118357505593571983,1118357505593571983,AntaTBOB
1099957537599072511,1099957537599072511,AntaTBOB
1114037504761539581,1114037504761539581,AntaTBOB
1123429730621762374,1123429730621762374,AntaTBOB
1106133570758846791,1106133570758846791,AntaTBOB
598982118198975796,598982118198975796,AntaTBOB
600006758348559394,600006758348559394,AntaTBOB
1123306851700300714,1123306851700300714,AntaTBOB
607508460403399902,607508460403399902,AntaTBOB
1112317633608959276,1112317633608959276,AntaTBOB
1119688706492839084,1119688706492839084,AntaTBOB
1099900419203742423,1099900419203742423,AntaTBOB
608472495100112102,608472495100112102,AntaTBOB
1122764834118449119,1122764834118449119,AntaTBOB
1014227809638725951,1014227809638725951,AntaTBOB
1129466403363144561,1129466403363144561,AntaTBOB
598878341928338693,598878341930338693,AntaTBOB
1120412162311160273,1120412162311160273,AntaTBOB
1118794019287032982,1118794019287032982,AntaTBOB
1101237954925196517,1101237954925196517,AntaTBOB
1104056642471181463,1104056642471181463,AntaTBOB
1128824834346841835,1128824834346841835,AntaTBOB
1126763458251744125,1126763458251744125,AntaTBOB
1107803810454512132,1107803810454512132,AntaTBOB
1124184352289067190,1124184352289067190,AntaTBOB
1106129729839584520,1106129729839584520,AntaTBOB
1110918338466532063,1110918338467532063,AntaTBOB
1110918338466532063,1110918338468532063,AntaTBOB
1110918338466532063,1110918338469532063,AntaTBOB
1110918338466532063,1110918338470532063,AntaTBOB
1110918338466532063,1110918338471532063,AntaTBOB
1021823427678239466,1021823427678239466,AntaTBOB
1104922115953730857,1104922115953730857,AntaTBOB
1111914017237974641,1111914017237974641,AntaTBOB
1111229696570390837,1111229696570390837,AntaTBOB
1116786979501812117,1116786979501812117,AntaTBOB
1110263456589598206,1110263456590598206,AntaTBOB
1110263456589598206,1110263456591598206,AntaTBOB
1110263456589598206,1110263456592598206,AntaTBOB
1110263456589598206,1110263456593598206,AntaTBOB
1103846722415461114,1103846722415461114,AntaTBOB
608574094778623602,608574094778623602,AntaTBOB
598855911194084496,598855911194084496,AntaTBOB
1111088131930981852,1111088131931981852,AntaTBOB
1111088131930981852,1111088131933981852,AntaTBOB
1106231841304478855,1106231841304478855,AntaTBOB
1104539073576803730,1104539073576803730,AntaTBOB
1106167650165736423,1106167650165736423,AntaTBOB
1101140705515824179,1101140705516824179,AntaTBOB
1101140705515824179,1101140705517824179,AntaTBOB
1100602208386757706,1100602208386757706,AntaTBOB
1117260641394884355,1117260641394884355,AntaTBOB
1116783395598570576,1116783395598570576,AntaTBOB
1103350274521255776,1103350274521255776,AntaTBOB
1119345121076136837,1119345121076136837,AntaTBOB
1103928066342018928,1103928066342018928,AntaTBOB
1106459872624045851,1106459872624045851,AntaTBOB
1121129025843201136,1121129025843201136,AntaTBOB
1122997280553892313,1122997280553892313,AntaTBOB
1107040929198079540,1107040929198079540,AntaTBOB
607658541268620802,607658541268620802,AntaTBOB
607906831934675805,607906831934675805,AntaTBOB
608748588489887104,608748588490887104,AntaTBOB
608748588489887104,608748588491887104,AntaTBOB
1106395328046352344,1106395328046352344,AntaTBOB
1100254947337338075,1100254947337338075,AntaTBOB
1121767011270048123,1121767011270048123,AntaTBOB
1075721507591941914,1075721507595941914,AntaTBOB
1103958977190036515,1103958977194036515,AntaTBOB
598859975812050996,598859975812050996,AntaTBOB
1106328418934413239,1106328418934413239,AntaTBOB
1106970400029569412,1106970400029569412,AntaTBOB
1120514275289535247,1120514275289535247,AntaTBOB
1102374657916817563,1102374657919817563,AntaTBOB
598830662450810395,598830662450810395,AntaTBOB
1105983395744847989,1105983395744847989,AntaTBOB
609131565465488401,609131565465488401,AntaTBOB
1117158275438412236,1117158275438412236,AntaTBOB
1101254114384512740,1101254114384512740,AntaTBOB
1117982658111958013,1117982658112958013,AntaTBOB
1117982658111958013,1117982658113958013,AntaTBOB
1117982658111958013,1117982658114958013,AntaTBOB
1117982658111958013,1117982658115958013,AntaTBOB
1107038752819610688,1107038752819610688,AntaTBOB
1118892674129395266,1118892674129395266,AntaTBOB
1105721216288862669,1105721216288862669,AntaTBOB
1119708704948596411,1119708704948596411,AntaTBOB
598844997744978898,598844997744978898,AntaTBOB
1121603106578569223,1121603106578569223,AntaTBOB
599218471342456797,599218471342456797,AntaTBOB
608103596787970401,608103596787970401,AntaTBOB
1111184545249886722,1111184545249886722,AntaTBOB
608721583797590300,608721583797590300,AntaTBOB
1109357378203843313,1109357378203843313,AntaTBOB
1107601634401738507,1107601634402738507,AntaTBOB
1107601634401738507,1107601634403738507,AntaTBOB
1107601634401738507,1107601634404738507,AntaTBOB
1106988257414378242,1106988257414378242,AntaTBOB
1101461057625872751,1101461057626872751,AntaTBOB
1105864386819216356,1105864386819216356,AntaTBOB
1120642497798841911,1120642497798841911,AntaTBOB
1111429186184260758,1111429186184260758,AntaTBOB
